AN,NO_SEQ_COLL,MS_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,GRAVITE,NB_VICTIMES_TOTAL,NB_VEH_IMPLIQUES_ACCDN,"			""REG_ADM""",VITESSE_AUTOR,CD_GENRE_ACCDN,CD_ETAT_SURFC,CD_ECLRM,CD_ENVRN_ACCDN,CD_CATEG_ROUTE,CD_ASPCT_ROUTE,"			""CD_LOCLN_ACCDN""",CD_CONFG_ROUTE,CD_ZON_TRAVX_ROUTR,CD_COND_METEO,IND_AUTO_CAMION_LEGER,IND_VEH_LOURD,IND_MOTO_CYCLO,"			""IND_VELO""",IND_PIETON
2018,2018 _ 9242,6,20:00:00-23:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,1.0,,,O,N,N,N,N
2018,2018 _ 9243,6,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06), 50,piéton,11.0,1.0,3.0,1.0,Droit,12.0,45.0,O,11.0,O,N,N,N,N
2018,2018 _ 9244,6,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 60,autre,11.0,1.0,4.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9245,6,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 9246,6,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,objet fixe,11.0,1.0,2.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 9247,6,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9248,6,08:00:00-11:59:00,FDS,Léger,1,2.0,Montréal (06),<50,cycliste,11.0,1.0,1.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,O,N
2018,2018 _ 9249,6,00:00:00-03:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,12.0,3.0,3.0,1.0,Droit,33.0,1.0,,14.0,O,N,N,N,N
2018,2018 _ 9250,6,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,autre,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,N,N,N,N,N
2018,2018 _ 9251,6,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,O,N
2018,2018 _ 9252,6,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 9253,6,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,,,11.0,O,N,N,N,N
2018,2018 _ 9254,6,08:00:00-11:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9255,6,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,99.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9256,6,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 9257,6,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,1.0,,12.0,O,N,N,N,N
2018,2018 _ 9258,6,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9259,6,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,11.0,3.0,3.0,1.0,Droit,33.0,23.0,,,O,N,N,N,N
2018,2018 _ 9260,6,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9261,6,12:00:00-15:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,O,N
2018,2018 _ 9262,7,12:00:00-15:59:00,FDS,Léger,2,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,12.0,45.0,,11.0,O,O,N,N,N
2018,2018 _ 9263,7,16:00:00-19:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9264,7,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06), 50,autre,11.0,3.0,9.0,1.0,Droit,69.0,23.0,O,11.0,O,N,N,N,N
2018,2018 _ 9265,7,08:00:00-11:59:00,SEM,Léger,1,9.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,1.0,,11.0,O,O,N,N,O
2018,2018 _ 9266,7,,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,objet fixe,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,N,O,N,N,N
2018,2018 _ 9267,6,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,,,2.0,1.0,Droit,12.0,,,,O,N,N,N,N
2018,2018 _ 9268,7,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 9269,7,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9270,7,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9271,7,08:00:00-11:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9272,7,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 9273,7,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9274,7,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,4.0,1.0,Droit,12.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 9275,7,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,O,11.0,N,O,N,N,N
2018,2018 _ 9276,7,12:00:00-15:59:00,SEM,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,1.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,O,N
2018,2018 _ 9277,7,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,O,N
2018,2018 _ 9278,7,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,4.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9279,7,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9280,7,20:00:00-23:59:00,SEM,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,O,N
2018,2018 _ 9281,7,04:00:00-07:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9282,7,16:00:00-19:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9283,7,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9284,7,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9285,7,12:00:00-15:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,sans collision,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9286,7,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,,,,,11.0,N,N,O,N,N
2018,2018 _ 9287,7,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9288,7,16:00:00-19:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9289,7,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9290,7,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,9.0,Montréal (06), 50,autre,13.0,2.0,4.0,1.0,Droit,33.0,1.0,,15.0,O,N,N,N,N
2018,2018 _ 9291,7,08:00:00-11:59:00,SEM,Léger,1,2.0,Montréal (06),<50,cycliste,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,O,N
2018,2018 _ 9292,7,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9293,7,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,,1.0,Droit,,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9294,7,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,3.0,1.0,Droit,34.0,1.0,,11.0,O,N,O,N,N
2018,2018 _ 9295,7,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 60,véhicule,11.0,1.0,4.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9296,7,16:00:00-19:59:00,SEM,Léger,1,1.0,Montréal (06),,piéton,11.0,1.0,3.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,O
2018,2018 _ 9297,7,16:00:00-19:59:00,FDS,Léger,1,2.0,Montréal (06),<50,cycliste,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,O,N
2018,2018 _ 9298,7,00:00:00-03:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 9299,7,20:00:00-23:59:00,FDS,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,3.0,2.0,1.0,Droit,12.0,9.0,,11.0,O,N,N,O,N
2018,2018 _ 9300,7,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9301,7,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 9302,7,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,12.0,1.0,3.0,1.0,Droit,33.0,23.0,O,14.0,O,O,N,N,N
2018,2018 _ 9303,7,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06),,cycliste,13.0,1.0,2.0,1.0,Droit,12.0,23.0,,15.0,O,N,N,O,N
2018,2018 _ 9304,7,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,40.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 9305,7,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9306,7,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06),,sans collision,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,O,N,N
2018,2018 _ 9307,7,00:00:00-03:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,3.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9308,7,,SEM,Léger,1,1.0,Montréal (06), 50,piéton,11.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,O
2018,2018 _ 9309,7,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),<50,objet fixe,11.0,1.0,2.0,1.0,Courbe,34.0,45.0,O,11.0,O,N,N,N,N
2018,2018 _ 9310,7,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9311,7,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9312,7,00:00:00-03:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9313,7,00:00:00-03:59:00,FDS,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,3.0,3.0,1.0,Droit,12.0,1.0,,11.0,N,N,N,O,N
2018,2018 _ 9314,7,12:00:00-15:59:00,FDS,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,1.0,3.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,O,N
2018,2018 _ 9315,7,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9316,7,12:00:00-15:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,O,N
2018,2018 _ 9317,7,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,3.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,O,N,N
2018,2018 _ 9318,7,20:00:00-23:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,12.0,3.0,3.0,1.0,Droit,69.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 9319,7,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 9320,7,16:00:00-19:59:00,FDS,Léger,1,2.0,Montréal (06),,cycliste,11.0,1.0,9.0,2.0,Courbe,99.0,9.0,,11.0,N,N,N,O,N
2018,2018 _ 9321,8,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,12.0,3.0,3.0,1.0,Droit,33.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 9322,7,04:00:00-07:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9323,8,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9324,8,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9325,8,20:00:00-23:59:00,SEM,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,N,N,N,O,N
2018,2018 _ 9326,8,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9327,8,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,O,O,N,N
2018,2018 _ 9328,8,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9329,8,,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,,1.0,3.0,1.0,,12.0,1.0,,,O,O,N,N,N
2018,2018 _ 9330,8,00:00:00-03:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,1.0,,11.0,N,N,O,N,N
2018,2018 _ 9331,8,16:00:00-19:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,1.0,,12.0,O,O,N,N,N
2018,2018 _ 9332,8,00:00:00-03:59:00,FDS,Léger,1,2.0,Montréal (06), 70,véhicule,11.0,3.0,4.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9333,7,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,45.0,,11.0,O,N,N,N,N
2018,2018 _ 9334,8,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9335,8,12:00:00-15:59:00,SEM,Léger,1,1.0,Montréal (06),,sans collision,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,N,N,O,N,N
2018,2018 _ 9336,8,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,34.0,45.0,,11.0,O,N,O,N,N
2018,2018 _ 9337,8,,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9338,8,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,12.0,2.0,2.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 9339,8,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9340,8,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,,11.0,1.0,4.0,1.0,Droit,33.0,1.0,,11.0,N,O,N,N,N
2018,2018 _ 9341,8,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 9342,8,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 9343,8,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9344,8,08:00:00-11:59:00,SEM,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,1.0,3.0,1.0,Droit,12.0,23.0,O,11.0,O,N,N,O,N
2018,2018 _ 9345,8,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9346,8,08:00:00-11:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9347,8,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9348,8,00:00:00-03:59:00,SEM,Léger,1,1.0,Montréal (06),<50,piéton,12.0,3.0,2.0,1.0,Droit,12.0,1.0,,14.0,O,N,N,N,O
2018,2018 _ 9349,8,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 9350,8,16:00:00-19:59:00,SEM,Léger,1,1.0,Montréal (06),<50,piéton,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,O
2018,2018 _ 9351,8,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9352,8,16:00:00-19:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9353,8,16:00:00-19:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,O,N
2018,2018 _ 9354,8,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,99.0,1.0,2.0,1.0,Droit,12.0,1.0,,99.0,O,N,N,N,N
2018,2018 _ 9355,8,,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 9356,8,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,12.0,3.0,2.0,1.0,Droit,12.0,1.0,,12.0,O,N,N,N,N
2018,2018 _ 9357,8,04:00:00-07:59:00,SEM,Léger,2,1.0,Montréal (06), 50,objet fixe,12.0,2.0,3.0,1.0,Droit,33.0,45.0,,11.0,O,N,N,N,N
2018,2018 _ 9358,8,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9359,8,12:00:00-15:59:00,SEM,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,N,N,N,O,N
2018,2018 _ 9360,8,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06), 50,cycliste,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,O,N
2018,2018 _ 9361,8,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9362,8,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Courbe,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9363,8,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,12.0,1.0,3.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 9364,8,,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,,99.0,,,11.0,O,N,N,N,N
2018,2018 _ 9365,8,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),,objet fixe,11.0,1.0,3.0,2.0,Droit,33.0,45.0,,12.0,N,N,N,N,N
2018,2018 _ 9366,8,08:00:00-11:59:00,SEM,Léger,1,1.0,Montréal (06),<50,piéton,12.0,1.0,2.0,1.0,Droit,12.0,23.0,,,O,N,N,N,O
2018,2018 _ 9367,8,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,,,3.0,3.0,1.0,,12.0,1.0,,,O,N,N,N,N
2018,2018 _ 9368,8,20:00:00-23:59:00,FDS,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,3.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 9369,8,20:00:00-23:59:00,FDS,Léger,1,1.0,Montréal (06),<50,piéton,11.0,3.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,O
2018,2018 _ 9370,8,20:00:00-23:59:00,FDS,Léger,1,9.0,Montréal (06), 60,véhicule,11.0,3.0,4.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 9371,8,12:00:00-15:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,O,N,N
2018,2018 _ 9372,8,16:00:00-19:59:00,FDS,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,,1.0,,11.0,O,O,N,N,N
